Municipio;año;Cultivo;Subregion;Latitud;Longitud;Altitud (msnm);Temp, Promedio (°C);Precipitación (mm/año);Produccion_toneladas;Clasificacion;Relieve Predominante
Toro;2015;Melón;Norte;4,61;-76,08;950;24;1200;1450;Ladera;Montañoso
Bolivar;2004;Guayaba;Norte;4,34;-76,18;978;24;1100;3312;Ladera;Montañoso
La Unión;2015;Melón;Norte;4,53;-76,1;975;24;1100;3420;Ladera;Montañoso
La Unión;2017;Papaya;Norte;4,53;-76,1;975;24;1100;3325;Ladera;Montañoso
Florida;2009;Plátano;Sur;3,32;-76,23;1038;23;1500;3330;Ladera;Montañoso
Vijes;2004;Piña;Sur;3,71;-76,43;987;24;1100;3338;Ladera;Montañoso
Versalles;2014;Plátano;Norte;4,58;-76,2;1864;17;2400;3340;Ladera;Montañoso
El Cerrito;2003;Vid;Sur;3,68;-76,31;987;24;1150;3346;Valle;Plano
El Cairo;2021;Aguacate;Norte;4,76;-76,22;1850;17;2800;3348;Ladera;Montañoso
Obando;2016;Plátano;Norte;4,58;-75,97;917;25;1200;3348;Valle;Plano
La Unión;2014;Guayaba;Norte;4,53;-76,1;975;24;1100;3353;Ladera;Montañoso
Caicedonia;2003;Aguacate;Centro;4,33;-75,83;1100;22;2100;3360;Ladera;Montañoso
La Unión;2005;Maracuyá;Norte;4,53;-76,1;975;24;1100;3360;Ladera;Montañoso
Florida;2014;Banano;Sur;3,32;-76,23;1038;23;1500;3380;Ladera;Montañoso
Guacarí;2008;Vid;Centro;3,76;-76,33;980;24;1100;3380;Valle;Plano
La Cumbre;2000;Plátano;Sur;3,64;-76,56;1550;19;2100;3380;Ladera;Montañoso
La Cumbre;2008;Vid;Sur;3,64;-76,56;1550;19;2100;3380;Ladera;Montañoso
El Cerrito;2018;Vid;Sur;3,68;-76,31;987;24;1150;3396;Valle;Plano
Buenaventura;2003;Coco;Pacifico;3,88;-77,03;7;27;7000;3400;Costa;Costero
Buenaventura;2008;Bananito;Pacifico;3,88;-77,03;7;27;7000;3400;Costa;Costero
Buenaventura;2009;Bananito;Pacifico;3,88;-77,03;7;27;7000;3400;Costa;Costero
Buenaventura;2010;Bananito;Pacifico;3,88;-77,03;7;27;7000;3400;Costa;Costero
Florida;2002;Cítricos;Sur;3,32;-76,23;1038;23;1500;3400;Ladera;Montañoso
Restrepo;2014;Plátano;Centro;3,82;-76,52;1400;20;1600;3405;Ladera;Montañoso
Bolivar;2007;Guayaba;Norte;4,34;-76,18;978;24;1100;3420;Ladera;Montañoso
Bolivar;2015;Melón;Norte;4,34;-76,18;978;24;1100;3654;Ladera;Montañoso
Vijes;2013;Papaya;Sur;3,71;-76,43;987;24;1100;3420;Ladera;Montañoso
Riofrío;2013;Banano;Centro;4,16;-76,29;965;24;1300;3425;Ladera;Montañoso
Buga;2005;Tomate de Árbol;Centro;3,9;-76,3;969;24;1050;3434;Valle;Plano
Buga;2006;Tomate de Árbol;Centro;3,9;-76,3;969;24;1050;3434;Valle;Plano
Restrepo;2003;Plátano;Centro;3,82;-76,52;1400;20;1600;3439;Ladera;Montañoso
Trujillo;2016;Melón;Centro;4,22;-76,33;1260;21;2100;30;Ladera;Montañoso
Yumbo;2016;Melón;Sur;3,58;-76,49;995;25;1050;360;Valle;Plano
Caicedonia;2005;Banano;Centro;4,33;-75,83;1100;22;2100;3450;Ladera;Montañoso
Florida;2008;Plátano;Sur;3,32;-76,23;1038;23;1500;3450;Ladera;Montañoso
Ulloa;2010;Banano;Norte;4,7;-75,84;1350;21;2100;3459;Ladera;Montañoso
Dagua;2021;Lulo;Sur;3,66;-76,69;828;24;2200;3460;Ladera;Montañoso
Calima Darién;2022;Plátano;Centro;3,89;-76,49;1485;18;2300;3462,94;Ladera;Montañoso
Guacarí;2021;Banano;Centro;3,76;-76,33;980;24;1100;3465;Valle;Plano
Restrepo;2013;Plátano;Centro;3,82;-76,52;1400;20;1600;3466;Ladera;Montañoso
Obando;2012;Plátano;Norte;4,58;-75,97;917;25;1200;3480;Valle;Plano
Toro;2017;Vid;Norte;4,61;-76,08;950;24;1200;3480;Ladera;Montañoso
Argelia;2015;Aguacate;Norte;4,48;-76,11;1560;20;2200;3481;Ladera;Montañoso
Restrepo;2012;Plátano;Centro;3,82;-76,52;1400;20;1600;3487;Ladera;Montañoso
Caicedonia;2007;Banano;Centro;4,33;-75,83;1100;22;2100;3495;Ladera;Montañoso
Caicedonia;2008;Banano;Centro;4,33;-75,83;1100;22;2100;3495;Ladera;Montañoso
Caicedonia;2009;Banano;Centro;4,33;-75,83;1100;22;2100;3495;Ladera;Montañoso
Florida;2003;Cítricos;Sur;3,32;-76,23;1038;23;1500;3496;Ladera;Montañoso
Toro;2008;Papaya;Norte;4,61;-76,08;950;24;1200;3500;Ladera;Montañoso
Toro;2009;Papaya;Norte;4,61;-76,08;950;24;1200;3500;Ladera;Montañoso
Sevilla;2002;Banano;Centro;4,26;-75,93;1612;19;2200;3502;Ladera;Montañoso
Toro;2016;Melón;Norte;4,61;-76,08;950;24;1200;1425;Ladera;Montañoso
Bolivar;2019;Banano;Norte;4,34;-76,18;978;24;1100;3519;Ladera;Montañoso
Tuluá;2005;Papaya;Centro;4,08;-76,19;960;24;1200;3520;Valle;Plano
Ulloa;2014;Banano;Norte;4,7;-75,84;1350;21;2100;3520;Ladera;Montañoso
Bolivar;2004;Plátano;Norte;4,34;-76,18;978;24;1100;3522;Ladera;Montañoso
Obando;2013;Plátano;Norte;4,58;-75,97;917;25;1200;3528;Valle;Plano
Bolivar;2002;Guayaba;Norte;4,34;-76,18;978;24;1100;3540;Ladera;Montañoso
Toro;2018;Vid;Norte;4,61;-76,08;950;24;1200;3540;Ladera;Montañoso
Toro;2019;Vid;Norte;4,61;-76,08;950;24;1200;3540;Ladera;Montañoso
Zarzal;2016;Melón;Norte;4,39;-76,07;916;25;1150;1475;Valle;Plano
Bolivar;2002;Plátano;Norte;4,34;-76,18;978;24;1100;3549;Ladera;Montañoso
Toro;2001;Maracuyá;Norte;4,61;-76,08;950;24;1200;3562;Ladera;Montañoso
Roldanillo;2016;Melón;Norte;4,41;-76,15;966;24;1150;3012;Ladera;Montañoso
La Unión;2019;Papaya;Norte;4,53;-76,1;975;24;1100;3570;Ladera;Montañoso
Argelia;2002;Plátano;Norte;4,48;-76,11;1560;20;2200;3573;Ladera;Montañoso
Buga;2000;Plátano;Centro;3,9;-76,3;969;24;1050;3575;Valle;Plano
La Unión;2004;Guayaba;Norte;4,53;-76,1;975;24;1100;3575;Ladera;Montañoso
El Cairo;2022;Aguacate;Norte;4,76;-76,22;1850;17;2800;3577,75;Ladera;Montañoso
Guacarí;2009;Vid;Centro;3,76;-76,33;980;24;1100;3580;Valle;Plano
Guacarí;2014;Vid;Centro;3,76;-76,33;980;24;1100;3580;Valle;Plano
Buga;2002;Tomate de Árbol;Centro;3,9;-76,3;969;24;1050;3591;Valle;Plano
Buga;2003;Tomate de Árbol;Centro;3,9;-76,3;969;24;1050;3591;Valle;Plano
Alcalá;2013;Piña;Norte;4,67;-75,89;1290;21;2100;3600;Ladera;Montañoso
Buenaventura;2005;Bananito;Pacifico;3,88;-77,03;7;27;7000;3600;Costa;Costero
Caicedonia;2015;Piña;Centro;4,33;-75,83;1100;22;2100;3600;Ladera;Montañoso
Florida;2008;Cítricos;Sur;3,32;-76,23;1038;23;1500;3600;Ladera;Montañoso
Guacarí;2015;Vid;Centro;3,76;-76,33;980;24;1100;3600;Valle;Plano
La Unión;2012;Maracuyá;Norte;4,53;-76,1;975;24;1100;3600;Ladera;Montañoso
Toro;2020;Vid;Norte;4,61;-76,08;950;24;1200;3600;Ladera;Montañoso
Toro;2021;Vid;Norte;4,61;-76,08;950;24;1200;3600;Ladera;Montañoso
Toro;2022;Vid;Norte;4,61;-76,08;950;24;1200;3600;Ladera;Montañoso
Riofrío;2002;Banano;Centro;4,16;-76,29;965;24;1300;3603;Ladera;Montañoso
Buenaventura;2007;Bananito;Pacifico;3,88;-77,03;7;27;7000;3610;Costa;Costero
Argelia;2014;Aguacate;Norte;4,48;-76,11;1560;20;2200;3615;Ladera;Montañoso
Obando;2002;Plátano;Norte;4,58;-75,97;917;25;1200;3619;Valle;Plano
Riofrío;2001;Banano;Centro;4,16;-76,29;965;24;1300;3619;Ladera;Montañoso
Bolivar;2001;Plátano;Norte;4,34;-76,18;978;24;1100;3640;Ladera;Montañoso
Buenaventura;2016;Chontaduro;Pacifico;3,88;-77,03;7;27;7000;3640;Costa;Costero
Bolivar;2006;Guayaba;Norte;4,34;-76,18;978;24;1100;3645;Ladera;Montañoso
La Unión;2016;Melón;Norte;4,53;-76,1;975;24;1100;3312;Ladera;Montañoso
Cartago;2017;Cítricos;Norte;4,75;-75,91;917;25;1300;3654;Valle;Plano
Ansermanuevo;2004;Plátano;Norte;4,79;-76;1030;23;1600;3662;Ladera;Montañoso
Jamundí;2010;Plátano;Sur;3,26;-76,54;975;24;1550;3664;Valle;Plano
Buenaventura;2013;Bananito;Pacifico;3,88;-77,03;7;27;7000;3670;Costa;Costero
Buenaventura;2014;Bananito;Pacifico;3,88;-77,03;7;27;7000;3670;Costa;Costero
Tuluá;2011;Plátano;Centro;4,08;-76,19;960;24;1200;3672;Valle;Plano
Caicedonia;2010;Banano;Centro;4,33;-75,83;1100;22;2100;3675;Ladera;Montañoso
Dagua;2019;Cítricos;Sur;3,66;-76,69;828;24;2200;3680;Ladera;Montañoso
Dagua;2020;Cítricos;Sur;3,66;-76,69;828;24;2200;3680;Ladera;Montañoso
Guacarí;2013;Vid;Centro;3,76;-76,33;980;24;1100;3680;Valle;Plano
Bolivar;2016;Melón;Norte;4,34;-76,18;978;24;1100;4200;Ladera;Montañoso
Roldanillo;2021;Guayaba;Norte;4,41;-76,15;966;24;1150;3683,8;Ladera;Montañoso
Buenaventura;2004;Bananito;Pacifico;3,88;-77,03;7;27;7000;3696;Costa;Costero
Tuluá;2015;Plátano;Centro;4,08;-76,19;960;24;1200;3696;Valle;Plano
Buenaventura;2015;Bananito;Pacifico;3,88;-77,03;7;27;7000;3700;Costa;Costero
Buga;2010;Plátano;Centro;3,9;-76,3;969;24;1050;3700;Valle;Plano
Cartago;2000;Plátano;Norte;4,75;-75,91;917;25;1300;3700;Valle;Plano
Tuluá;2016;Plátano;Centro;4,08;-76,19;960;24;1200;3704;Valle;Plano
Tuluá;2017;Plátano;Centro;4,08;-76,19;960;24;1200;3704;Valle;Plano
Roldanillo;2012;Maracuyá;Norte;4,41;-76,15;966;24;1150;3710;Ladera;Montañoso
Toro;2010;Papaya;Norte;4,61;-76,08;950;24;1200;3710;Ladera;Montañoso
Andalucia;2022;Naranja;Centro;4,17;-76,16;985;24;1100;3712,3;Valle;Plano
Ansermanuevo;2005;Plátano;Norte;4,79;-76;1030;23;1600;3719;Ladera;Montañoso
Obando;2014;Plátano;Norte;4,58;-75,97;917;25;1200;3720;Valle;Plano
Sevilla;2022;Limón;Centro;4,26;-75,93;1612;19;2200;3722,5;Ladera;Montañoso
Toro;2004;Maracuyá;Norte;4,61;-76,08;950;24;1200;3724;Ladera;Montañoso
Tuluá;2009;Plátano;Centro;4,08;-76,19;960;24;1200;3728;Valle;Plano
Tuluá;2010;Plátano;Centro;4,08;-76,19;960;24;1200;3728;Valle;Plano
Obando;2001;Plátano;Norte;4,58;-75,97;917;25;1200;3729;Valle;Plano
Caicedonia;2017;Aguacate;Centro;4,33;-75,83;1100;22;2100;3732;Ladera;Montañoso
Ulloa;2012;Banano;Norte;4,7;-75,84;1350;21;2100;3739;Ladera;Montañoso
Toro;2007;Guayaba;Norte;4,61;-76,08;950;24;1200;3740;Ladera;Montañoso
Toro;2011;Papaya;Norte;4,61;-76,08;950;24;1200;3745;Ladera;Montañoso
Caicedonia;2006;Banano;Centro;4,33;-75,83;1100;22;2100;3750;Ladera;Montañoso
Andalucia;2008;Cítricos;Centro;4,17;-76,16;985;24;1100;3751;Valle;Plano
Bolivar;2015;Piña;Norte;4,34;-76,18;978;24;1100;3760;Ladera;Montañoso
Florida;2007;Cítricos;Sur;3,32;-76,23;1038;23;1500;3760;Ladera;Montañoso
Alcalá;2007;Plátano;Norte;4,67;-75,89;1290;21;2100;3762;Ladera;Montañoso
Bolivar;2006;Plátano;Norte;4,34;-76,18;978;24;1100;3770;Ladera;Montañoso
Bolivar;2007;Plátano;Norte;4,34;-76,18;978;24;1100;3770;Ladera;Montañoso
Toro;2003;Maracuyá;Norte;4,61;-76,08;950;24;1200;3770;Ladera;Montañoso
Florida;2004;Cítricos;Sur;3,32;-76,23;1038;23;1500;3776;Ladera;Montañoso
Florida;2005;Cítricos;Sur;3,32;-76,23;1038;23;1500;3776;Ladera;Montañoso
Tuluá;2012;Plátano;Centro;4,08;-76,19;960;24;1200;3776;Valle;Plano
Tuluá;2013;Plátano;Centro;4,08;-76,19;960;24;1200;3776;Valle;Plano
Tuluá;2014;Plátano;Centro;4,08;-76,19;960;24;1200;3776;Valle;Plano
La Cumbre;2018;Plátano;Sur;3,64;-76,56;1550;19;2100;3777;Ladera;Montañoso
Bolivar;2001;Granadilla;Norte;4,34;-76,18;978;24;1100;3780;Ladera;Montañoso
Guacarí;2010;Vid;Centro;3,76;-76,33;980;24;1100;3780;Valle;Plano
Guacarí;2011;Vid;Centro;3,76;-76,33;980;24;1100;3780;Valle;Plano
Guacarí;2016;Vid;Centro;3,76;-76,33;980;24;1100;3780;Valle;Plano
Tuluá;2008;Cítricos;Centro;4,08;-76,19;960;24;1200;3780;Valle;Plano
Andalucia;2000;Cítricos;Centro;4,17;-76,16;985;24;1100;3781,85;Valle;Plano
La Unión;2001;Vid;Norte;4,53;-76,1;975;24;1100;3785;Ladera;Montañoso
Caicedonia;2011;Banano;Centro;4,33;-75,83;1100;22;2100;3795;Ladera;Montañoso
Ansermanuevo;2006;Plátano;Norte;4,79;-76;1030;23;1600;3800;Ladera;Montañoso
Florida;2006;Cítricos;Sur;3,32;-76,23;1038;23;1500;3800;Ladera;Montañoso
Buenaventura;2015;Coco;Pacifico;3,88;-77,03;7;27;7000;3804;Costa;Costero
Buenaventura;2017;Coco;Pacifico;3,88;-77,03;7;27;7000;3804;Costa;Costero
Restrepo;2017;Plátano;Centro;3,82;-76,52;1400;20;1600;3818;Ladera;Montañoso
Bolivar;2003;Plátano;Norte;4,34;-76,18;978;24;1100;3835;Ladera;Montañoso
Obando;2003;Plátano;Norte;4,58;-75,97;917;25;1200;3839;Valle;Plano
Restrepo;2018;Plátano;Centro;3,82;-76,52;1400;20;1600;3839;Ladera;Montañoso
Sevilla;2011;Aguacate;Centro;4,26;-75,93;1612;19;2200;3840;Ladera;Montañoso
Sevilla;2016;Aguacate;Centro;4,26;-75,93;1612;19;2200;3840;Ladera;Montañoso
La Victoria;2022;Mandarina;Norte;4,52;-76,04;915;25;1100;3846;Valle;Plano
Buenaventura;2011;Coco;Pacifico;3,88;-77,03;7;27;7000;3852;Costa;Costero
Buenaventura;2012;Coco;Pacifico;3,88;-77,03;7;27;7000;3852;Costa;Costero
Tuluá;2004;Plátano;Centro;4,08;-76,19;960;24;1200;3856;Valle;Plano
Florida;2016;Banano;Sur;3,32;-76,23;1038;23;1500;3861;Ladera;Montañoso
Buenaventura;2014;Coco;Pacifico;3,88;-77,03;7;27;7000;3864;Costa;Costero
Buenaventura;2016;Coco;Pacifico;3,88;-77,03;7;27;7000;3864;Costa;Costero
Buenaventura;2018;Coco;Pacifico;3,88;-77,03;7;27;7000;3864;Costa;Costero
Buenaventura;2019;Coco;Pacifico;3,88;-77,03;7;27;7000;3864;Costa;Costero
Buenaventura;2020;Coco;Pacifico;3,88;-77,03;7;27;7000;3864;Costa;Costero
Buenaventura;2003;Bananito;Pacifico;3,88;-77,03;7;27;7000;3881;Costa;Costero
Caicedonia;2012;Banano;Centro;4,33;-75,83;1100;22;2100;3885;Ladera;Montañoso
Restrepo;2015;Plátano;Centro;3,82;-76,52;1400;20;1600;3888;Ladera;Montañoso
Dagua;2021;Naranja;Sur;3,66;-76,69;828;24;2200;3898,92;Ladera;Montañoso
Buenaventura;2006;Coco;Pacifico;3,88;-77,03;7;27;7000;3900;Costa;Costero
Buenaventura;2007;Coco;Pacifico;3,88;-77,03;7;27;7000;3900;Costa;Costero
Buenaventura;2008;Coco;Pacifico;3,88;-77,03;7;27;7000;3900;Costa;Costero
Buenaventura;2009;Coco;Pacifico;3,88;-77,03;7;27;7000;3900;Costa;Costero
Buenaventura;2010;Coco;Pacifico;3,88;-77,03;7;27;7000;3900;Costa;Costero
Buenaventura;2016;Bananito;Pacifico;3,88;-77,03;7;27;7000;3900;Costa;Costero
Trujillo;2000;Plátano;Centro;4,22;-76,33;1260;21;2100;3902;Ladera;Montañoso
Yotoco;2006;Papaya;Centro;3,86;-76,39;972;24;1250;3910;Ladera;Montañoso
Obando;2005;Plátano;Norte;4,58;-75,97;917;25;1200;3912;Valle;Plano
Ansermanuevo;2007;Plátano;Norte;4,79;-76;1030;23;1600;3920;Ladera;Montañoso
El Cerrito;2015;Vid;Sur;3,68;-76,31;987;24;1150;3920;Valle;Plano
Obando;2006;Plátano;Norte;4,58;-75,97;917;25;1200;3920;Valle;Plano
Bolivar;2008;Plátano;Norte;4,34;-76,18;978;24;1100;3926;Ladera;Montañoso
Tuluá;2002;Plátano;Centro;4,08;-76,19;960;24;1200;3926;Valle;Plano
Restrepo;2019;Plátano;Centro;3,82;-76,52;1400;20;1600;3942;Ladera;Montañoso
Bolivar;2000;Plátano;Norte;4,34;-76,18;978;24;1100;3952;Ladera;Montañoso
Dagua;2010;Plátano;Sur;3,66;-76,69;828;24;2200;3952;Ladera;Montañoso
Dagua;2012;Plátano;Sur;3,66;-76,69;828;24;2200;3952;Ladera;Montañoso
Toro;2002;Maracuyá;Norte;4,61;-76,08;950;24;1200;3952;Ladera;Montañoso
Tuluá;2001;Plátano;Centro;4,08;-76,19;960;24;1200;3960;Valle;Plano
El Cerrito;2016;Vid;Sur;3,68;-76,31;987;24;1150;3962;Valle;Plano
El Cerrito;2017;Vid;Sur;3,68;-76,31;987;24;1150;3962;Valle;Plano
La Unión;2011;Papaya;Norte;4,53;-76,1;975;24;1100;3968;Ladera;Montañoso
Buenaventura;2005;Coco;Pacifico;3,88;-77,03;7;27;7000;3972;Costa;Costero
La Unión;2012;Guayaba;Norte;4,53;-76,1;975;24;1100;3972;Ladera;Montañoso
Alcalá;2001;Cítricos;Norte;4,67;-75,89;1290;21;2100;3976;Ladera;Montañoso
Bolivar;2000;Guayaba;Norte;4,34;-76,18;978;24;1100;3984;Ladera;Montañoso
Bolivar;2001;Guayaba;Norte;4,34;-76,18;978;24;1100;3984;Ladera;Montañoso
Tuluá;2000;Plátano;Centro;4,08;-76,19;960;24;1200;3987;Valle;Plano
Obando;2015;Plátano;Norte;4,58;-75,97;917;25;1200;3990;Valle;Plano
Zarzal;2017;Piña;Norte;4,39;-76,07;916;25;1150;3990;Valle;Plano
Riofrío;2003;Banano;Centro;4,16;-76,29;965;24;1300;3992;Ladera;Montañoso
Riofrío;2004;Banano;Centro;4,16;-76,29;965;24;1300;3992;Ladera;Montañoso
Toro;2008;Vid;Norte;4,61;-76,08;950;24;1200;3992;Ladera;Montañoso
Buenaventura;2013;Coco;Pacifico;3,88;-77,03;7;27;7000;3996;Costa;Costero
Buga;2013;Piña;Centro;3,9;-76,3;969;24;1050;4000;Valle;Plano
Tuluá;2005;Plátano;Centro;4,08;-76,19;960;24;1200;4000;Valle;Plano
Bolivar;2003;Guayaba;Norte;4,34;-76,18;978;24;1100;4002;Ladera;Montañoso
Toro;2016;Vid;Norte;4,61;-76,08;950;24;1200;4012;Ladera;Montañoso
La Victoria;2017;Melón;Norte;4,52;-76,04;915;25;1100;30;Valle;Plano
Toro;2004;Guayaba;Norte;4,61;-76,08;950;24;1200;4030;Ladera;Montañoso
Alcalá;2022;Mandarina;Norte;4,67;-75,89;1290;21;2100;4032,48;Ladera;Montañoso
Tuluá;2004;Banano;Centro;4,08;-76,19;960;24;1200;4041;Valle;Plano
Vijes;2012;Piña;Sur;3,71;-76,43;987;24;1100;4050;Ladera;Montañoso
Andalucia;2012;Cítricos;Centro;4,17;-76,16;985;24;1100;4076;Valle;Plano
Toro;2007;Guanábana;Norte;4,61;-76,08;950;24;1200;4080;Ladera;Montañoso
Andalucia;2011;Cítricos;Centro;4,17;-76,16;985;24;1100;4081;Valle;Plano
Guacarí;2020;Banano;Centro;3,76;-76,33;980;24;1100;4086;Valle;Plano
Buga;2001;Plátano;Centro;3,9;-76,3;969;24;1050;4092;Valle;Plano
Buga;2004;Tomate de Árbol;Centro;3,9;-76,3;969;24;1050;4092;Valle;Plano
Alcalá;2021;Mandarina;Norte;4,67;-75,89;1290;21;2100;4100,79;Ladera;Montañoso
Florida;2010;Plátano;Sur;3,32;-76,23;1038;23;1500;4120;Ladera;Montañoso
Florida;2011;Plátano;Sur;3,32;-76,23;1038;23;1500;4120;Ladera;Montañoso
Florida;2012;Plátano;Sur;3,32;-76,23;1038;23;1500;4120;Ladera;Montañoso
Tuluá;2003;Plátano;Centro;4,08;-76,19;960;24;1200;4121;Valle;Plano
Toro;2005;Guanábana;Norte;4,61;-76,08;950;24;1200;4128;Ladera;Montañoso
Trujillo;2001;Plátano;Centro;4,22;-76,33;1260;21;2100;4131;Ladera;Montañoso
Guacarí;2022;Papaya;Centro;3,76;-76,33;980;24;1100;4140;Valle;Plano
Trujillo;2002;Plátano;Centro;4,22;-76,33;1260;21;2100;4149;Ladera;Montañoso
Trujillo;2003;Plátano;Centro;4,22;-76,33;1260;21;2100;4149;Ladera;Montañoso
Ulloa;2015;Banano;Norte;4,7;-75,84;1350;21;2100;4152;Ladera;Montañoso
Yumbo;2017;Melón;Sur;3,58;-76,49;995;25;1050;100;Valle;Plano
Zarzal;2017;Melón;Norte;4,39;-76,07;916;25;1150;120;Valle;Plano
Riofrío;2005;Banano;Centro;4,16;-76,29;965;24;1300;4175;Ladera;Montañoso
Obando;2008;Banano;Norte;4,58;-75,97;917;25;1200;4180;Valle;Plano
Ulloa;2009;Plátano;Norte;4,7;-75,84;1350;21;2100;4185;Ladera;Montañoso
Sevilla;2003;Cítricos;Centro;4,26;-75,93;1612;19;2200;4193;Ladera;Montañoso
Tuluá;2022;Plátano;Centro;4,08;-76,19;960;24;1200;4194;Valle;Plano
La Unión;2017;Melón;Norte;4,53;-76,1;975;24;1100;880;Ladera;Montañoso
El Cerrito;2014;Vid;Sur;3,68;-76,31;987;24;1150;4200;Valle;Plano
La Unión;2006;Maracuyá;Norte;4,53;-76,1;975;24;1100;4200;Ladera;Montañoso
La Victoria;2018;Cítricos;Norte;4,52;-76,04;915;25;1100;4200;Valle;Plano
Tuluá;2006;Cítricos;Centro;4,08;-76,19;960;24;1200;4200;Valle;Plano
Tuluá;2011;Banano;Centro;4,08;-76,19;960;24;1200;4200;Valle;Plano
Vijes;2009;Piña;Sur;3,71;-76,43;987;24;1100;4200;Ladera;Montañoso
Guacarí;2019;Banano;Centro;3,76;-76,33;980;24;1100;4212;Valle;Plano
Tuluá;2020;Plátano;Centro;4,08;-76,19;960;24;1200;4212;Valle;Plano
Toro;2017;Melón;Norte;4,61;-76,08;950;24;1200;1275;Ladera;Montañoso
Tuluá;2018;Plátano;Centro;4,08;-76,19;960;24;1200;4221;Valle;Plano
Tuluá;2021;Plátano;Centro;4,08;-76,19;960;24;1200;4221;Valle;Plano
Guacarí;2017;Banano;Centro;3,76;-76,33;980;24;1100;4230;Valle;Plano
Tuluá;2019;Plátano;Centro;4,08;-76,19;960;24;1200;4230;Valle;Plano
La Victoria;2019;Cítricos;Norte;4,52;-76,04;915;25;1100;4235;Valle;Plano
Bolivar;2009;Plátano;Norte;4,34;-76,18;978;24;1100;4238;Ladera;Montañoso
Argelia;2022;Aguacate Hass;Norte;4,48;-76,11;1560;20;2200;4238,4;Ladera;Montañoso
Zarzal;2005;Cítricos;Norte;4,39;-76,07;916;25;1150;4240;Valle;Plano
Bolivar;2005;Guayaba;Norte;4,34;-76,18;978;24;1100;4245;Ladera;Montañoso
Toro;2003;Guayaba;Norte;4,61;-76,08;950;24;1200;4250;Ladera;Montañoso
Trujillo;2004;Plátano;Centro;4,22;-76,33;1260;21;2100;4266;Ladera;Montañoso
Caicedonia;2018;Aguacate;Centro;4,33;-75,83;1100;22;2100;4270;Ladera;Montañoso
Andalucia;2001;Cítricos;Centro;4,17;-76,16;985;24;1100;4279;Valle;Plano
Andalucia;2002;Cítricos;Centro;4,17;-76,16;985;24;1100;4279;Valle;Plano
Jamundí;2020;Piña;Sur;3,26;-76,54;975;24;1550;4290;Valle;Plano
Tuluá;2012;Banano;Centro;4,08;-76,19;960;24;1200;4296;Valle;Plano
Obando;2003;Banano;Norte;4,58;-75,97;917;25;1200;4305;Valle;Plano
Caicedonia;2019;Aguacate;Centro;4,33;-75,83;1100;22;2100;4312;Ladera;Montañoso
La Cumbre;2009;Piña;Sur;3,64;-76,56;1550;19;2100;4320;Ladera;Montañoso
Alcalá;2000;Cítricos;Norte;4,67;-75,89;1290;21;2100;4324,8;Ladera;Montañoso
La Unión;2002;Vid;Norte;4,53;-76,1;975;24;1100;4331;Ladera;Montañoso
La Unión;2016;Papaya;Norte;4,53;-76,1;975;24;1100;4332;Ladera;Montañoso
Riofrío;2021;Banano;Centro;4,16;-76,29;965;24;1300;4336;Ladera;Montañoso
Guacarí;2018;Banano;Centro;3,76;-76,33;980;24;1100;4338;Valle;Plano
Sevilla;2004;Banano;Centro;4,26;-75,93;1612;19;2200;4344;Ladera;Montañoso
Buga;2002;Plátano;Centro;3,9;-76,3;969;24;1050;4345;Valle;Plano
Dagua;2006;Plátano;Sur;3,66;-76,69;828;24;2200;4345;Ladera;Montañoso
Sevilla;2020;Aguacate;Centro;4,26;-75,93;1612;19;2200;4363,2;Ladera;Montañoso
Caicedonia;2016;Aguacate;Centro;4,33;-75,83;1100;22;2100;4368;Ladera;Montañoso
Dagua;2008;Plátano;Sur;3,66;-76,69;828;24;2200;4370;Ladera;Montañoso
Riofrío;2007;Banano;Centro;4,16;-76,29;965;24;1300;4370;Ladera;Montañoso
Riofrío;2008;Banano;Centro;4,16;-76,29;965;24;1300;4370;Ladera;Montañoso
Riofrío;2009;Banano;Centro;4,16;-76,29;965;24;1300;4370;Ladera;Montañoso
Riofrío;2010;Banano;Centro;4,16;-76,29;965;24;1300;4370;Ladera;Montañoso
Riofrío;2011;Banano;Centro;4,16;-76,29;965;24;1300;4370;Ladera;Montañoso
Riofrío;2012;Banano;Centro;4,16;-76,29;965;24;1300;4370;Ladera;Montañoso
Dagua;2017;Plátano;Sur;3,66;-76,69;828;24;2200;4375;Ladera;Montañoso
Bolivar;2016;Piña;Norte;4,34;-76,18;978;24;1100;4400;Ladera;Montañoso
Bolivar;2020;Lulo;Norte;4,34;-76,18;978;24;1100;4400;Ladera;Montañoso
Obando;2009;Banano;Norte;4,58;-75,97;917;25;1200;4400;Valle;Plano
Andalucia;2004;Cítricos;Centro;4,17;-76,16;985;24;1100;4410;Valle;Plano
Andalucia;2005;Cítricos;Centro;4,17;-76,16;985;24;1100;4410;Valle;Plano
Roldanillo;2017;Melón;Norte;4,41;-76,15;966;24;1150;1410;Ladera;Montañoso
El Aguila;2012;Plátano;Norte;4,91;-76,04;1800;17;2600;4410;Ladera;Montañoso
Obando;2002;Banano;Norte;4,58;-75,97;917;25;1200;4410;Valle;Plano
Obando;2017;Plátano;Norte;4,58;-75,97;917;25;1200;4416;Valle;Plano
Buga;2008;Plátano;Centro;3,9;-76,3;969;24;1050;4420;Valle;Plano
Andalucia;2008;Maracuyá;Centro;4,17;-76,16;985;24;1100;4440;Valle;Plano
